JABATAN METEOROLOGI MALAYSIA,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
48603,2012,1,16,10,1009.4,27.4,24.1,81,050,1.8,00,0
48603,2012,1,16,11,1009.5,28.6,25.1,80,240,1,00,0
48603,2012,1,16,12,1009.1,29.9,25.2,74,270,0.8,00,0
48603,2012,1,16,13,1008,30.2,25.2,72,250,1.4,00,0
48603,2012,1,16,14,1006.3,31.1,24.3,65,140,1.3,00,0
48603,2012,1,16,15,1005.4,31.1,24.6,66,160,2,00,0
48603,2012,1,16,16,1004.8,30.9,25.1,69,240,3.6,00,0
48603,2012,1,16,17,1004.5,30.4,25.8,75,240,2.9,00,0
48603,2012,1,16,18,1004.8,30.1,25.4,74,250,2.8,00,0
48603,2012,1,16,19,1005.7,29.2,25.8,80,240,1.3,00,0
48603,2012,1,16,20,1006.6,27.7,24.7,82,220,1,00,0
48603,2012,1,16,21,1007.2,27.1,24.6,85,000,0,00,0
48603,2012,1,16,22,1007.7,26.7,24.4,86,000,0,00,0
48603,2012,1,16,23,1008.1,26.4,24.5,88,000,0,00,0
48603,2012,1,16,24,1008.1,26.2,24.2,88,060,0.7,00,0
48603,2012,1,17,1,1007.8,25.8,24,89,030,0.3,00,0
48603,2012,1,17,2,1007.7,25.1,23.9,93,240,0.6,00,0
48603,2012,1,17,3,1007,24.7,23.6,93,340,0.4,00,0
48603,2012,1,17,4,1006.8,24.6,23.4,92,020,1.1,00,0
48603,2012,1,17,5,1006.4,24.6,23.1,91,050,1.2,00,0
48603,2012,1,17,6,1006.6,24.3,23.2,93,040,0.8,00,0
48603,2012,1,17,7,1006.8,24.1,22.8,91,000,0,00,0
48603,2012,1,17,8,1007.6,24.3,23,92,080,0.8,00,0
48603,2012,1,17,9,1008.6,26,23.8,86,030,1,00,0
48603,2012,1,17,10,1009.3,27.5,23.8,79,040,1.2,00,0
48603,2012,1,17,11,1009.2,29.6,24.8,73,030,1.3,00,0
48603,2012,1,17,12,1008.6,30.5,24.8,69,330,2,00,0
48603,2012,1,17,13,1007.9,31.4,24.1,63,310,2.7,00,0
48603,2012,1,17,14,1006.6,31.9,25.1,65,290,3.5,00,0
48603,2012,1,17,15,1005.8,27.4,25.1,86,030,3.5,30,5.8
48603,2012,1,17,16,1005.4,28,24.2,78,350,3.2,20,1
48603,2012,1,17,17,1005,26.7,24.1,84,030,1.9,00,0
48603,2012,1,17,18,1005,28.5,25.2,81,000,0,00,0
48603,2012,1,17,19,1005.5,29,25.4,79,310,1,00,0
48603,2012,1,17,20,1006.6,28,25.6,85,330,1,00,0
48603,2012,1,17,21,1007.5,27.1,25.3,89,330,1.3,00,0
48603,2012,1,17,22,1008.4,26.9,25.4,90,030,0.6,00,0
48603,2012,1,17,23,1008.6,26.3,24.7,90,030,0.4,00,0
48603,2012,1,17,24,1008.8,26,24.3,89,000,0,00,0
48603,2012,1,18,1,1008.6,25.9,24.1,89,050,0.7,00,0
48603,2012,1,18,2,1008,25.8,24.8,93,190,0.4,00,0
48603,2012,1,18,3,1007.4,25.4,24.5,94,030,0.9,00,0
48603,2012,1,18,4,1006.8,25.1,23.9,93,350,1,00,0
48603,2012,1,18,5,1007,24.9,23.8,93,320,0.7,00,0
48603,2012,1,18,6,1007.1,24.7,23.8,94,040,0.8,00,0
48603,2012,1,18,7,1007.2,24.5,23.7,95,060,0.9,00,0
48603,2012,1,18,8,1008.3,24.6,23.5,93,060,0.5,00,0
48603,2012,1,18,9,1009.3,26.1,24,87,070,1.7,00,0
48603,2012,1,18,10,1009.5,27.5,24.1,80,050,2.3,00,0
48603,2012,1,18,11,1009.5,29.6,25.1,75,330,0.8,00,0
48603,2012,1,18,12,1009.4,30.5,25.5,73,260,2.8,00,0
48603,2012,1,18,13,1008.7,31.2,25.6,70,280,2.4,00,0
48603,2012,1,18,14,1007.3,31,25.4,70,270,3,00,0
48603,2012,1,18,15,1006.5,31.9,24.8,63,290,4,00,0
48603,2012,1,18,16,1005.5,30.2,25.4,73,290,2.9,10,0.4
48603,2012,1,18,17,1005.5,26.7,24.5,87,290,3,60,8.6
48603,2012,1,18,18,1006.3,27.6,26,90,340,0.4,20,-33.3
48603,2012,1,18,19,1006.6,27.9,24.9,82,340,1,15,-33.3
48603,2012,1,18,20,1007.2,27,24.8,87,020,1,15,-33.3
48603,2012,1,18,21,1007.8,26.4,24,86,060,1.5,00,0
48603,2012,1,18,22,1008.7,26,24.2,89,070,1.7,00,0
48603,2012,1,18,23,1008.7,25.7,24.1,90,040,1,00,0
48603,2012,1,18,24,1009,25.6,24.2,91,050,0.8,00,0
48603,2012,1,19,1,1008.9,25.5,24.2,92,000,0,00,0
48603,2012,1,19,2,1008.4,25.2,24.2,93,360,0.4,00,0
48603,2012,1,19,3,1008.3,24.9,23.8,93,010,0.8,00,0
48603,2012,1,19,4,1007.8,25,24,93,020,0.8,00,0
48603,2012,1,19,5,1007.6,24.6,23.5,93,100,0.6,00,0
48603,2012,1,19,6,1007.7,24.5,23.7,95,000,0,00,0
48603,2012,1,19,7,1008.4,24.4,23.9,97,000,0,00,0
48603,2012,1,19,8,1009,24.5,23.7,95,030,0.7,00,0
48603,2012,1,19,9,1009.4,25.9,24.3,90,100,1,00,0
48603,2012,1,19,10,1010.3,27.4,24.7,84,140,1.6,00,0
48603,2012,1,19,11,1010.3,28.5,24.6,78,130,0.7,00,0
48603,2012,1,19,12,1009.8,29.3,24.8,75,340,0.4,00,0
48603,2012,1,19,13,1009,30.6,24.9,69,250,1.2,00,0
48603,2012,1,19,14,1008,32.1,25,64,240,1.7,00,0
48603,2012,1,19,15,1006.8,30.4,25.6,73,240,2.8,00,0
48603,2012,1,19,16,1005.8,30.1,25.7,75,240,3.9,00,0
48603,2012,1,19,17,1005.7,30.1,25.4,74,240,4.8,00,0
48603,2012,1,19,18,1006,28.1,24.6,80,240,3.5,00,0
48603,2012,1,19,19,1006.5,27.5,24.7,83,260,2.2,00,0
48603,2012,1,19,20,1007.6,27,24.9,87,250,0.4,00,0
48603,2012,1,19,21,1008.5,26.9,24.6,86,190,0.9,00,0
48603,2012,1,19,22,1009.2,27,24.7,86,000,0,00,0
48603,2012,1,19,23,1009.7,26.9,24.7,87,120,1,15,-33.3
48603,2012,1,19,24,1010,25.4,23.8,90,010,3.3,20,-33.3
48603,2012,1,20,1,1009.7,24.8,23.9,94,310,0.9,20,0.4
48603,2012,1,20,2,1009.5,24.7,23.8,94,010,1.5,00,0
48603,2012,1,20,3,1008.9,24.6,23.8,95,040,0.7,00,0
48603,2012,1,20,4,1008.3,24.6,23.8,95,020,0.8,00,0
48603,2012,1,20,5,1008.1,24.5,23.7,95,000,0,00,0
48603,2012,1,20,6,1007.9,24.4,23.6,95,130,0.6,00,0
48603,2012,1,20,7,1008.2,24.3,23.2,93,060,1.2,00,0
48603,2012,1,20,8,1009.6,24.3,23.4,94,000,0,00,0
48603,2012,1,20,9,1010.6,24.7,23.6,93,350,0.4,00,0
48603,2012,1,20,10,1011.4,26.5,24,85,010,1.4,00,0
48603,2012,1,20,11,1011.7,27.8,24.6,81,240,1,00,0
48603,2012,1,20,12,1011.8,25.5,23.4,87,230,4.2,00,0
48603,2012,1,20,13,1010.9,27.8,24.3,79,250,1.8,00,0
48603,2012,1,20,14,1009.5,28.7,23.8,73,040,1.2,00,0
48603,2012,1,20,15,1008.1,30.1,22.7,62,090,1.5,00,0
48603,2012,1,20,16,1007.1,31.2,24.3,64,340,1.1,00,0
48603,2012,1,20,17,1007,31.1,24.3,65,330,1.2,00,0
48603,2012,1,20,18,1007.1,30.9,24.1,65,330,1.9,00,0
48603,2012,1,20,19,1007.5,29.4,25.2,76,240,3,00,0
48603,2012,1,20,20,1008.1,27.8,24.4,80,320,1,00,0
48603,2012,1,20,21,1008.8,27.7,23.8,77,340,1.1,00,0
48603,2012,1,20,22,1009.1,27.1,23.7,80,330,0.8,00,0
48603,2012,1,20,23,1009.7,26.4,23.9,85,320,0.7,00,0
48603,2012,1,20,24,1009.8,25.9,23.7,86,360,1,00,0
48603,2012,1,21,1,1009.7,25.7,24,89,320,0.8,00,0
48603,2012,1,21,2,1009.3,25.4,24,91,360,1.1,00,0
48603,2012,1,21,3,1008.8,25.1,24.1,93,010,0.7,00,0
48603,2012,1,21,4,1008.3,25,23.8,92,020,1.2,00,0
48603,2012,1,21,5,1008,24.7,23.6,93,030,1.3,00,0
48603,2012,1,21,6,1008,24.6,23.8,95,310,0.9,00,0
48603,2012,1,21,7,1008.2,24.6,23.5,93,110,1,00,0
48603,2012,1,21,8,1009.1,24.5,23.6,94,060,0.5,00,0
48603,2012,1,21,9,1010.1,25.9,24.1,89,060,1.1,00,0
48603,2012,1,21,10,1010.5,28,24.4,79,090,1.5,00,0
48603,2012,1,21,11,1010.5,29.2,24.7,75,030,0.9,00,0
48603,2012,1,21,12,1010,30.2,25.1,72,360,1.5,00,0
48603,2012,1,21,13,1009.2,31.4,24.5,64,260,1.7,00,0
48603,2012,1,21,14,1008.3,32.2,25.2,64,250,1.7,00,0
48603,2012,1,21,15,1007.2,30.9,24,64,230,2.7,00,0
48603,2012,1,21,16,1006.5,30.8,24.9,68,240,2.5,00,0
48603,2012,1,21,17,1007,30.2,24.8,70,250,4.1,00,0
48603,2012,1,21,18,1007.6,25.9,21.9,77,020,3.3,00,0
48603,2012,1,21,19,1007.7,25.6,22.4,81,340,1.3,00,0
48603,2012,1,21,20,1008.1,25.4,23,85,060,1,00,0
48603,2012,1,21,21,1009,25.2,23.1,87,030,1.3,00,0
48603,2012,1,21,22,1009.8,24.9,23.4,91,030,0.9,00,0
48603,2012,1,21,23,1009.9,24.8,23.5,92,020,0.6,00,0
48603,2012,1,21,24,1010.1,24.4,23.1,92,340,0.9,00,0
48603,2012,1,22,1,1010.2,24.2,23,92,360,0.4,00,0
48603,2012,1,22,2,1010,24,22.9,93,010,0.5,00,0
48603,2012,1,22,3,1009.5,24.1,22.9,92,020,1.2,00,0
48603,2012,1,22,4,1009,24,22.8,92,030,1.2,00,0
48603,2012,1,22,5,1008.5,23.8,22.9,94,030,0.6,00,0
48603,2012,1,22,6,1008.9,23.5,22.7,95,050,0.3,00,0
48603,2012,1,22,7,1009.3,23.4,22.6,95,360,0.9,00,0
48603,2012,1,22,8,1010.1,23.2,22.4,95,020,0.9,00,0
48603,2012,1,22,9,1011,24.6,23.1,91,040,0.7,00,0
48603,2012,1,22,10,1011.5,27.1,23.8,81,130,1.1,00,0
48603,2012,1,22,11,1011.5,28.4,23.7,73,030,1.4,00,0
48603,2012,1,22,12,1011.1,29.8,23.3,66,010,1.7,00,0
48603,2012,1,22,13,1010.2,31.3,23.2,59,350,1.3,00,0
48603,2012,1,22,14,1009.5,31.5,23.9,61,340,2,00,0
48603,2012,1,22,15,1008.4,32.3,25.3,64,260,1.9,00,0
48603,2012,1,22,16,1007.3,32.9,23.6,55,290,1.9,00,0
48603,2012,1,22,17,1007,32.2,26.4,69,240,3.2,00,0
48603,2012,1,22,18,1007.1,30.8,25.3,70,240,4.3,00,0
48603,2012,1,22,19,1007.3,29.3,25.7,79,240,2.1,00,0
48603,2012,1,22,20,1008.6,28.4,25.3,82,280,1.4,00,0
48603,2012,1,22,21,1009.7,25.1,23.6,91,210,0.8,55,10.6
48603,2012,1,22,22,1010.6,25.1,24.1,93,010,0.4,20,-33.3
48603,2012,1,22,23,1011.1,25.4,24,91,070,0.9,00,0
48603,2012,1,22,24,1011.2,25.1,24.1,93,350,0.5,00,0
48603,2012,1,23,1,1010.9,24.8,24,95,000,0,00,0
48603,2012,1,23,2,1010.3,24.7,23.9,95,020,0.4,00,0
48603,2012,1,23,3,1009.9,24.5,23.8,96,010,0.7,00,0
48603,2012,1,23,4,1009.7,24.3,23.6,96,020,0.8,00,0
48603,2012,1,23,5,1009.6,24.1,23.3,95,020,0.6,00,0
48603,2012,1,23,6,1009.7,23.8,23.1,96,330,0.5,00,0
48603,2012,1,23,7,1009.9,23.6,22.9,96,000,0,00,0
48603,2012,1,23,8,1010.4,23.6,22.9,96,000,0,00,0
48603,2012,1,23,9,1011.3,24.8,23.6,92,350,1.2,00,0
48603,2012,1,23,10,1011.8,27,24.3,84,030,1.3,00,0
48603,2012,1,23,11,1011.7,28.5,23.6,73,020,1.7,00,0
48603,2012,1,23,12,1011.6,30.3,23.7,65,040,2,00,0
48603,2012,1,23,13,1010.8,30.5,25,70,310,1.6,00,0
48603,2012,1,23,14,1009.9,31.6,22.5,56,030,2.3,00,0
48603,2012,1,23,15,1008.6,32.7,21.3,48,030,2,00,0
48603,2012,1,23,16,1007.9,33.2,21.5,47,030,1.3,00,0
48603,2012,1,23,17,1007.3,31.8,26,69,250,4,00,0
48603,2012,1,23,18,1007.5,31,25.1,68,260,3.3,00,0
48603,2012,1,23,19,1008.1,29.8,25.9,78,250,1.6,00,0
48603,2012,1,23,20,1008.7,28.5,24.3,76,310,1.7,00,0
48603,2012,1,23,21,1009.7,28.9,23,68,070,1.8,00,0
48603,2012,1,23,22,1010.5,27.5,23.7,78,330,0.9,00,0
48603,2012,1,23,23,1011,26.7,23.7,82,020,1.1,00,0
48603,2012,1,23,24,1011.4,25.7,23.6,87,330,0.9,00,0
48603,2012,1,24,1,1011.5,25.3,23,86,020,1.3,00,0
48603,2012,1,24,2,1010.8,24.9,23,88,030,1.2,00,0
48603,2012,1,24,3,1010.3,24.5,22.8,89,010,0.9,00,0
48603,2012,1,24,4,1010,24,22.5,91,020,0.5,00,0
48603,2012,1,24,5,1009.8,23.5,22.4,93,280,0.5,00,0
48603,2012,1,24,6,1009.8,23.3,22.2,93,000,0,00,0
48603,2012,1,24,7,1010,23.1,22.3,95,230,0.4,00,0
48603,2012,1,24,8,1010.2,23.2,22.2,94,070,0.4,00,0
48603,2012,1,24,9,1011.1,24.1,22.8,91,320,0.4,00,0
48603,2012,1,24,10,1011.5,26.7,22.7,77,020,1.6,00,0
48603,2012,1,24,11,1011.2,29.2,22.3,64,030,1.9,00,0
48603,2012,1,24,12,1010.8,30.7,21.7,56,050,2.7,00,0
48603,2012,1,24,13,1010.1,31.5,21.9,54,040,2.6,00,0
48603,2012,1,24,14,1009.1,32.5,21.1,48,040,3,00,0
48603,2012,1,24,15,1008.1,32.9,21.1,47,050,4,00,0
48603,2012,1,24,16,1007.4,32.2,21.7,51,050,3.6,00,0
48603,2012,1,24,17,1007,32.5,21.1,48,040,2.8,00,0
48603,2012,1,24,18,1007.2,31.8,19.7,46,040,3.4,00,0
48603,2012,1,24,19,1007.6,30.7,19.8,50,050,3.2,00,0
48603,2012,1,24,20,1008.5,29.2,20.4,56,030,2.2,00,0
48603,2012,1,24,21,1009.5,27,22.3,73,350,2,00,0
48603,2012,1,24,22,1010.4,26,22.2,78,020,1.9,00,0
48603,2012,1,24,23,1010.7,25.1,22.1,82,330,1,00,0
48603,2012,1,24,24,1010.6,24.3,21.8,85,330,0.6,00,0
48603,2012,1,25,1,1010.6,23.8,21.6,86,360,1.5,00,0
48603,2012,1,25,2,1010.3,23.3,21.1,86,020,1.3,00,0
48603,2012,1,25,3,1009.5,23,20.9,87,020,1.3,00,0
48603,2012,1,25,4,1009.1,22.6,20.8,89,010,1.3,00,0
48603,2012,1,25,5,1008.9,22.2,20.7,90,360,1.7,00,0
48603,2012,1,25,6,1009.1,22.3,20.5,88,010,1.8,00,0
48603,2012,1,25,7,1009.7,21.8,20.4,91,360,1.6,00,0
48603,2012,1,25,8,1010.3,22.1,20.5,90,010,1,00,0
48603,2012,1,25,9,1011.2,23.5,21.1,85,010,1.7,00,0
48603,2012,1,25,10,1011.6,26,21.8,76,340,1.1,00,0
48603,2012,1,25,11,1011.3,29.2,21,59,040,2.9,00,0
48603,2012,1,25,12,1011,30.8,21.3,54,060,3.4,00,0
48603,2012,1,25,13,1010.2,31.3,21.1,52,050,3.5,00,0
48603,2012,1,25,14,1009.3,32.1,21.1,49,040,3.6,00,0
48603,2012,1,25,15,1008.4,32.6,20.9,47,050,5,00,0
48603,2012,1,25,16,1007.5,33,21.6,48,050,3.2,00,0
48603,2012,1,25,17,1007.5,32.7,22.4,52,040,2.6,00,0
48603,2012,1,25,18,1007.9,32.3,21.9,51,060,3.1,00,0
48603,2012,1,25,19,1008.4,30.4,22.5,60,040,2.4,00,0
48603,2012,1,25,20,1009.1,28.9,22.6,66,360,1.8,00,0
48603,2012,1,25,21,1009.8,27.3,22.6,74,360,2.1,00,0
48603,2012,1,25,22,1010.5,26.6,22.7,77,020,1.8,00,0
48603,2012,1,25,23,1010.5,27,21.3,69,040,2.7,00,0
48603,2012,1,25,24,1010.3,26.7,21.3,70,050,2,00,0
48603,2012,1,26,1,1010.2,26.1,21.3,73,050,1.5,00,0
48603,2012,1,26,2,1009.7,25.9,21.2,73,030,1.4,00,0
48603,2012,1,26,3,1009,24,22.1,88,300,0.9,00,0
48603,2012,1,26,4,1008.9,23.9,22,88,330,1.2,00,0
48603,2012,1,26,5,1008.5,23.6,22,90,020,1.3,00,0
48603,2012,1,26,6,1008.9,23.5,21.9,90,360,1.3,00,0
48603,2012,1,26,7,1009.3,23.1,21.9,92,350,0.7,00,0
48603,2012,1,26,8,1010.2,23.3,21.8,90,340,1.3,00,0
48603,2012,1,26,9,1011.3,24.9,22.6,86,340,0.7,00,0
48603,2012,1,26,10,1011.7,27.9,21.1,64,050,2.8,00,0
48603,2012,1,26,11,1011.5,29.5,21.1,58,070,3.8,00,0
48603,2012,1,26,12,1010.5,30.5,21,54,050,4.2,00,0
48603,2012,1,26,13,1009.7,31.4,20.7,50,050,4.9,00,0
48603,2012,1,26,14,1008.8,31.8,20.9,50,050,4.4,00,0
48603,2012,1,26,15,1007.8,32.6,20.2,45,060,4.8,00,0
48603,2012,1,26,16,1006.9,32.7,21.2,48,060,3.3,00,0
48603,2012,1,26,17,1006.5,32.6,21,48,050,3.4,00,0
48603,2012,1,26,18,1006.8,32.3,21.2,49,050,2.6,00,0
48603,2012,1,26,19,1007.3,31,20.9,52,050,3.1,00,0
48603,2012,1,26,20,1008.2,29.4,20.6,57,040,2.5,00,0
48603,2012,1,26,21,1009,28.3,20.3,59,050,2.5,00,0
48603,2012,1,26,22,1009.8,27.6,20.6,63,050,3.5,00,0
48603,2012,1,26,23,1010.1,26.9,20.6,66,050,3.2,00,0
48603,2012,1,26,24,1010.2,26.3,20.4,68,060,2.8,00,0
48603,2012,1,27,1,1010.2,26,20.4,69,070,2,00,0
48603,2012,1,27,2,1010,25.7,20.3,70,050,2,00,0
48603,2012,1,27,3,1009.8,25.2,20.3,72,040,2.1,00,0
48603,2012,1,27,4,1009.2,24.8,20.4,75,050,1.8,00,0
48603,2012,1,27,5,1009.3,24.3,20.3,77,040,1.3,00,0
48603,2012,1,27,6,1009.2,23.4,20.4,82,030,1.2,00,0
48603,2012,1,27,7,1009.3,23.4,20.1,81,040,1.8,00,0
48603,2012,1,27,8,1009.4,23.6,19.9,78,040,1.8,00,0
48603,2012,1,27,9,1010.2,25.6,20.1,70,050,2.6,00,0
48603,2012,1,27,10,1011,27.7,20.2,61,060,3,00,0
48603,2012,1,27,11,1010.9,30.1,19.9,52,060,4.8,00,0
48603,2012,1,27,12,1010.8,31.7,20.4,48,080,4.1,00,0
48603,2012,1,27,13,1010,31.9,20.3,48,080,5.1,00,0
48603,2012,1,27,14,1009.3,31.3,21.4,53,040,2.9,00,0
48603,2012,1,27,15,1007.9,33,21.2,47,050,3.6,00,0
48603,2012,1,27,16,1007.2,32.4,20.3,46,040,3.3,00,0
48603,2012,1,27,17,1006.9,33,20.1,44,050,3.5,00,0
48603,2012,1,27,18,1006.9,32.7,20.8,47,050,2.4,00,0
48603,2012,1,27,19,1007.3,31.4,20.9,51,040,3.7,00,0
48603,2012,1,27,20,1007.9,29.8,20.9,56,040,3.1,00,0
48603,2012,1,27,21,1008.6,28.9,21,60,030,3.1,00,0
48603,2012,1,27,22,1009.7,28.2,21.3,64,030,2.6,00,0
48603,2012,1,27,23,1010.3,27.8,21.3,66,040,2.7,00,0
48603,2012,1,27,24,1010.3,27.2,21.4,69,030,1.5,00,0
48603,2012,1,28,1,1010.2,26.9,21.4,70,030,2.1,00,0
48603,2012,1,28,2,1010.1,26.6,21.8,73,050,1.2,00,0
48603,2012,1,28,3,1009.6,26.2,22,76,030,1,00,0
48603,2012,1,28,4,1009,25.9,22.1,78,030,0.9,00,0
48603,2012,1,28,5,1008.9,25.5,22.2,81,030,0.6,00,0
48603,2012,1,28,6,1009.4,25.5,21.2,75,060,1.5,00,0
48603,2012,1,28,7,1009.7,25.3,21,75,040,1.9,00,0
48603,2012,1,28,8,1009.8,25.2,21.2,77,050,2,00,0
48603,2012,1,28,9,1010.6,26.3,21.3,72,040,2,00,0
48603,2012,1,28,10,1011.6,27.4,21.3,67,050,3,00,0
48603,2012,1,28,11,1011.8,28.5,21.5,63,040,2.7,00,0
48603,2012,1,28,12,1011,29.7,21.1,57,040,3.3,00,0
48603,2012,1,28,13,1010.2,30.3,21.2,56,050,3.3,00,0
48603,2012,1,28,14,1008.7,31.5,22.2,55,020,2.6,00,0
48603,2012,1,28,15,1007.3,32.6,21,48,040,3.2,00,0
48603,2012,1,28,16,1006.4,32.3,20.7,47,050,3.1,00,0
48603,2012,1,28,17,1005.8,32.6,21.1,48,030,1.8,00,0
48603,2012,1,28,18,1005.9,32.3,20.7,47,060,2.4,00,0
48603,2012,1,28,19,1006.3,31,22.9,59,040,1.8,00,0
48603,2012,1,28,20,1007,29.4,22.5,64,040,1.7,00,0
48603,2012,1,28,21,1007.8,28.4,22,66,020,1.4,00,0
48603,2012,1,28,22,1008.8,26.9,22.3,74,350,2.4,00,0
48603,2012,1,28,23,1009.7,26,22.9,82,350,1.3,00,0
48603,2012,1,28,24,1009.8,25.6,22.8,83,020,2.1,00,0
48603,2012,1,29,1,1009.6,25.5,22.4,81,030,2.5,00,0
48603,2012,1,29,2,1009,25.5,21.8,78,040,1.4,00,0
48603,2012,1,29,3,1008.5,25.6,21.5,76,060,1.3,00,0
48603,2012,1,29,4,1008.1,25.4,21.2,76,040,1.6,00,0
48603,2012,1,29,5,1007.8,24.4,21.7,83,020,1.9,00,0
48603,2012,1,29,6,1007.7,25.2,21,76,060,2.4,00,0
48603,2012,1,29,7,1008,24.2,21.4,83,020,1.7,00,0
48603,2012,1,29,8,1008.7,23.7,21.8,88,340,0.8,00,0
48603,2012,1,29,9,1009.7,24.7,22.4,86,010,0.8,00,0
48603,2012,1,29,10,1010.4,26.9,22.1,73,060,2.4,00,0
48603,2012,1,29,11,1010.5,28,22.6,70,070,2.4,00,0
48603,2012,1,29,12,1009.8,29.8,22.7,63,060,3.3,00,0
48603,2012,1,29,13,1009.2,30.5,22.3,59,050,3.2,00,0
48603,2012,1,29,14,1008.3,30.8,23.7,63,020,1.3,00,0
48603,2012,1,29,15,1007.6,28.8,24.4,75,340,1.6,00,0
48603,2012,1,29,16,1006.5,30.9,23.2,61,060,2.4,00,0
48603,2012,1,29,17,1006,30.9,23.1,60,030,2.5,00,0
48603,2012,1,29,18,1006.1,29.9,23.4,66,010,3,00,0
48603,2012,1,29,19,1007,29,23.4,70,040,2.2,00,0
48603,2012,1,29,20,1007.6,27.3,23.5,78,360,2.2,00,0
48603,2012,1,29,21,1008,26.6,23.3,80,360,1.3,00,0
48603,2012,1,29,22,1008.9,25.4,23.4,88,340,1,00,0
48603,2012,1,29,23,1009.2,25,23.3,89,330,1.4,00,0
48603,2012,1,29,24,1009.2,24.8,23.3,91,340,1.1,00,0
48603,2012,1,30,1,1009.4,24.6,23.3,92,340,1.2,00,0
48603,2012,1,30,2,1009.1,24.5,23.4,93,340,1,00,0
48603,2012,1,30,3,1008.5,24.3,23.2,93,340,0.9,00,0
48603,2012,1,30,4,1008,24.3,23.2,93,340,1.2,00,0
48603,2012,1,30,5,1007.6,24.5,23.3,92,020,1.2,00,0
48603,2012,1,30,6,1007.7,24.8,22.5,86,060,1.1,00,0
48603,2012,1,30,7,1007.9,25.1,22.4,84,040,1.6,00,0
48603,2012,1,30,8,1008.7,25.2,22.4,83,020,1.3,00,0
48603,2012,1,30,9,1009.6,25.4,22.9,85,350,0.9,00,0
48603,2012,1,30,10,1010.3,26.4,23.2,81,020,2.6,00,0
48603,2012,1,30,11,1010.4,28.4,23.1,71,030,2.1,00,0
48603,2012,1,30,12,1009.8,29.8,22.7,63,040,2.1,00,0
48603,2012,1,30,13,1009.3,29.7,23,65,060,2.6,00,0
48603,2012,1,30,14,1008.9,31,23.3,61,070,1.5,00,0
48603,2012,1,30,15,1007.8,31,23.6,62,250,0.9,00,0
48603,2012,1,30,16,1006.7,31.8,24,60,230,0.6,00,0
48603,2012,1,30,17,1006.4,30.7,24.6,68,200,1,00,0
48603,2012,1,30,18,1007.2,28.2,24.7,80,300,1.4,10,0.2
48603,2012,1,30,19,1007.8,26.8,24.3,85,330,1.9,00,0
48603,2012,1,30,20,1008.3,26.4,23.6,83,020,1.8,00,0
48603,2012,1,30,21,1009.1,26.6,24.1,85,080,1.2,00,0
48603,2012,1,30,22,1010,26,24.2,89,330,0.7,00,0
48603,2012,1,30,23,1010.4,25.3,23.7,90,320,1.5,00,0
48603,2012,1,30,24,1010.9,25.5,23.8,89,010,1.4,00,0
48603,2012,1,31,1,1010.5,25.4,23.8,90,350,0.7,00,0
48603,2012,1,31,2,1010,25.2,23.7,91,360,1,00,0
48603,2012,1,31,3,1009.5,25,23.7,92,340,0.9,00,0
48603,2012,1,31,4,1009.1,24.9,23.7,92,350,0.5,00,0
48603,2012,1,31,5,1008.7,24.6,23.4,92,320,1,00,0
48603,2012,1,31,6,1009.1,24.4,23.3,93,350,0.3,00,0
48603,2012,1,31,7,1009.3,23.9,23,94,000,0,00,0
48603,2012,1,31,8,1010.1,24,23.1,94,320,1,00,0
48603,2012,1,31,9,1010.9,25.3,23.3,88,360,2.1,00,0
48603,2012,1,31,10,1011.9,27.5,23.5,77,040,1.4,00,0
48603,2012,1,31,11,1012.1,29.2,23.7,70,060,2.3,00,0
48603,2012,1,31,12,1011.3,30.7,24.3,66,080,2.8,00,0
48603,2012,1,31,13,1010.4,30.5,24,66,030,2.8,00,0
48603,2012,1,31,14,1009.8,30.7,23.4,63,030,2.7,00,0
48603,2012,1,31,15,1008.4,31.9,23,56,020,2.8,00,0
48603,2012,1,31,16,1007.6,32.4,23.1,55,020,2,00,0
48603,2012,1,31,17,1007.1,31.6,23.6,60,040,2.8,00,0
48603,2012,1,31,18,1007.2,30.4,23.4,64,040,3.3,00,0
48603,2012,1,31,19,1008.8,29.1,23,67,040,2.9,00,0
48603,2012,1,31,20,1009.9,28.6,22.4,67,050,3.1,00,0
48603,2012,1,31,21,1010.7,28,22.8,71,050,2.6,00,0
48603,2012,1,31,22,1010.9,27.3,22.3,72,040,2.6,00,0
48603,2012,1,31,23,1011,26.7,22.4,75,050,1.9,00,0
48603,2012,1,31,24,1011.4,26.5,22.3,76,050,1.9,00,0
48603,2012,2,1,1,1011.3,26.4,22.5,77,050,1.4,00,0
48603,2012,2,1,2,1011,25.3,22.7,85,340,0.4,00,0
48603,2012,2,1,3,1010.8,25,22.4,84,010,0.9,00,0
48603,2012,2,1,4,1010,24.3,22.7,90,000,0,00,0
48603,2012,2,1,5,1009.9,24.3,22.5,89,030,1.2,00,0
48603,2012,2,1,6,1009.8,24.2,22.7,91,360,1.1,00,0
48603,2012,2,1,7,1009.8,24.3,22.5,89,050,1.3,00,0
48603,2012,2,1,8,1010.5,24.9,22.3,84,020,1.4,00,0
48603,2012,2,1,9,1010.8,26.4,22.3,77,030,1.5,00,0
